control_id,rule_id,channel,family,severity,scheduled,effective,null,aliases,effective_contexts,supported,recall,misses,detected,detected_delay_median,detected_delay_q90,restricted_mean_detection_minutes
cqr_rolling,180min_3of18,numerical_only,dropout,2.0,136,136,0,70,68,True,0.7941176470588235,28,108,20.0,20.0,33.8235294117647
cqr_rolling,180min_3of18,numerical_only,bias,0.5,136,136,0,0,68,True,0.3088235294117647,94,42,30.0,90.0,88.75
cqr_rolling,180min_3of18,numerical_only,bias,1.0,136,136,0,0,68,True,0.4411764705882353,76,60,30.0,70.0,77.3529411764706
cqr_rolling,180min_3of18,numerical_only,bias,2.0,136,136,0,0,68,True,0.49264705882352944,69,67,30.0,50.0,71.47058823529412
cqr_rolling,180min_3of18,numerical_only,level_shift,0.5,136,136,0,0,68,True,0.39705882352941174,82,54,30.0,87.00000000000003,81.76470588235294
cqr_rolling,180min_3of18,numerical_only,level_shift,1.0,136,136,0,0,68,True,0.49264705882352944,69,67,20.0,73.99999999999999,70.73529411764706
cqr_rolling,180min_3of18,numerical_only,level_shift,2.0,136,136,0,0,68,True,0.5441176470588235,62,74,20.0,60.0,64.04411764705883
cqr_rolling,180min_3of18,numerical_only,drift,0.5,136,136,0,0,68,True,0.22058823529411764,106,30,50.0,91.00000000000001,97.05882352941177
cqr_rolling,180min_3of18,numerical_only,drift,1.0,136,136,0,0,68,True,0.40441176470588236,81,55,40.0,76.00000000000001,84.19117647058823
cqr_rolling,180min_3of18,numerical_only,drift,2.0,136,136,0,0,68,True,0.45588235294117646,74,62,30.0,60.0,76.17647058823529
cqr_rolling,30min_3of3,availability_only,random_missing,0.5,136,63,73,73,50,True,0.01,62,1,50.0,50.0,109.4
cqr_rolling,30min_3of3,availability_only,random_missing,1.0,136,105,31,44,64,True,0.0546875,99,6,45.0,50.0,106.328125
cqr_rolling,30min_3of3,availability_only,random_missing,2.0,136,126,10,15,68,True,0.19852941176470587,102,24,30.0,50.0,94.63235294117646
cqr_rolling,30min_3of3,availability_only,block_missing,0.5,136,136,0,76,68,True,0.0,136,0,,,110.0
cqr_rolling,30min_3of3,availability_only,block_missing,1.0,136,136,0,72,68,True,1.0,0,136,30.0,30.0,30.0
cqr_rolling,30min_3of3,availability_only,block_missing,2.0,136,136,0,68,68,True,1.0,0,136,20.0,20.0,20.0
cqr_rolling,30min_3of3,availability_only,stuck,0.5,136,136,0,68,68,True,0.0,136,0,,,110.0
cqr_rolling,30min_3of3,availability_only,stuck,1.0,136,136,0,71,68,True,0.0,136,0,,,110.0
cqr_rolling,30min_3of3,availability_only,stuck,2.0,136,136,0,68,68,True,0.0,136,0,,,110.0
cqr_rolling,30min_3of3,availability_only,dropout,0.5,136,136,0,69,68,True,0.0,136,0,,,110.0
cqr_rolling,30min_3of3,availability_only,dropout,1.0,136,136,0,69,68,True,0.0,136,0,,,110.0
cqr_rolling,30min_3of3,availability_only,dropout,2.0,136,136,0,70,68,True,0.0,136,0,,,110.0
cqr_rolling,30min_3of3,availability_only,bias,0.5,136,136,0,0,68,True,0.0,136,0,,,110.0
cqr_rolling,30min_3of3,availability_only,bias,1.0,136,136,0,0,68,True,0.0,136,0,,,110.0
cqr_rolling,30min_3of3,availability_only,bias,2.0,136,136,0,0,68,True,0.0,136,0,,,110.0
cqr_rolling,30min_3of3,availability_only,level_shift,0.5,136,136,0,0,68,True,0.0,136,0,,,110.0
cqr_rolling,30min_3of3,availability_only,level_shift,1.0,136,136,0,0,68,True,0.0,136,0,,,110.0
cqr_rolling,30min_3of3,availability_only,level_shift,2.0,136,136,0,0,68,True,0.0,136,0,,,110.0
cqr_rolling,30min_3of3,availability_only,drift,0.5,136,136,0,0,68,True,0.0,136,0,,,110.0
cqr_rolling,30min_3of3,availability_only,drift,1.0,136,136,0,0,68,True,0.0,136,0,,,110.0
cqr_rolling,30min_3of3,availability_only,drift,2.0,136,136,0,0,68,True,0.0,136,0,,,110.0
cqr_rolling,30min_3of3,combined,random_missing,0.5,136,63,73,73,50,True,0.07,59,4,60.0,84.0,106.0
cqr_rolling,30min_3of3,combined,random_missing,1.0,136,105,31,44,64,True,0.1328125,91,14,40.0,50.0,100.625
cqr_rolling,30min_3of3,combined,random_missing,2.0,136,126,10,15,68,True,0.3235294117647059,86,40,30.0,50.0,85.1470588235294
cqr_rolling,30min_3of3,combined,block_missing,0.5,136,136,0,76,68,True,0.11764705882352941,120,16,40.0,65.0,101.76470588235294
cqr_rolling,30min_3of3,combined,block_missing,1.0,136,136,0,72,68,True,1.0,0,136,30.0,30.0,29.11764705882353
cqr_rolling,30min_3of3,combined,block_missing,2.0,136,136,0,68,68,True,1.0,0,136,20.0,20.0,18.823529411764707
cqr_rolling,30min_3of3,combined,stuck,0.5,136,136,0,68,68,True,0.04411764705882353,130,6,90.0,90.0,107.79411764705883
cqr_rolling,30min_3of3,combined,stuck,1.0,136,136,0,71,68,True,0.07352941176470588,126,10,80.0,90.0,105.88235294117646
cqr_rolling,30min_3of3,combined,stuck,2.0,136,136,0,68,68,True,0.08823529411764706,124,12,55.0,89.0,104.70588235294117
cqr_rolling,30min_3of3,combined,dropout,0.5,136,136,0,69,68,True,0.07352941176470588,126,10,40.0,40.0,104.11764705882354
cqr_rolling,30min_3of3,combined,dropout,1.0,136,136,0,69,68,True,0.7941176470588235,28,108,30.0,30.0,45.88235294117647
cqr_rolling,30min_3of3,combined,dropout,2.0,136,136,0,70,68,True,0.8382352941176471,22,114,20.0,20.0,34.26470588235294
cqr_rolling,30min_3of3,combined,bias,0.5,136,136,0,0,68,True,0.15441176470588236,115,21,30.0,40.0,97.86764705882354
cqr_rolling,30min_3of3,combined,bias,1.0,136,136,0,0,68,True,0.3088235294117647,94,42,30.0,30.0,84.77941176470588
cqr_rolling,30min_3of3,combined,bias,2.0,136,136,0,0,68,True,0.375,85,51,30.0,30.0,79.55882352941177
cqr_rolling,30min_3of3,combined,level_shift,0.5,136,136,0,0,68,True,0.17647058823529413,112,24,20.0,50.0,95.22058823529412
cqr_rolling,30min_3of3,combined,level_shift,1.0,136,136,0,0,68,True,0.3014705882352941,95,41,20.0,20.0,82.6470588235294
cqr_rolling,30min_3of3,combined,level_shift,2.0,136,136,0,0,68,True,0.3897058823529412,83,53,20.0,28.000000000000043,75.22058823529412
cqr_rolling,30min_3of3,combined,drift,0.5,136,136,0,0,68,True,0.0661764705882353,127,9,40.0,50.0,105.07352941176471
cqr_rolling,30min_3of3,combined,drift,1.0,136,136,0,0,68,True,0.2426470588235294,103,33,50.0,50.0,93.67647058823529
cqr_rolling,30min_3of3,combined,drift,2.0,136,136,0,0,68,True,0.33088235294117646,91,45,30.0,40.0,84.48529411764706
cqr_rolling,30min_3of3,numerical_only,random_missing,0.5,136,63,73,73,50,True,0.02,62,1,90.0,90.0,109.6
cqr_rolling,30min_3of3,numerical_only,random_missing,1.0,136,105,31,44,64,True,0.03125,103,2,45.0,81.0,107.96875
cqr_rolling,30min_3of3,numerical_only,random_missing,2.0,136,126,10,15,68,True,0.022058823529411766,123,3,90.0,90.0,109.48529411764706
cqr_rolling,30min_3of3,numerical_only,block_missing,0.5,136,136,0,76,68,True,0.04411764705882353,130,6,90.0,90.0,107.79411764705883
cqr_rolling,30min_3of3,numerical_only,block_missing,1.0,136,136,0,72,68,True,0.058823529411764705,128,8,85.0,90.0,107.3529411764706
cqr_rolling,30min_3of3,numerical_only,block_missing,2.0,136,136,0,68,68,True,0.058823529411764705,128,8,80.0,90.0,108.38235294117646
cqr_rolling,30min_3of3,numerical_only,stuck,0.5,136,136,0,68,68,True,0.04411764705882353,130,6,90.0,90.0,107.79411764705883
cqr_rolling,30min_3of3,numerical_only,stuck,1.0,136,136,0,71,68,True,0.07352941176470588,126,10,80.0,90.0,105.88235294117646
cqr_rolling,30min_3of3,numerical_only,stuck,2.0,136,136,0,68,68,True,0.08823529411764706,124,12,55.0,89.0,104.70588235294117
cqr_rolling,30min_3of3,numerical_only,dropout,0.5,136,136,0,69,68,True,0.07352941176470588,126,10,40.0,40.0,104.11764705882354
cqr_rolling,30min_3of3,numerical_only,dropout,1.0,136,136,0,69,68,True,0.7941176470588235,28,108,30.0,30.0,45.88235294117647
cqr_rolling,30min_3of3,numerical_only,dropout,2.0,136,136,0,70,68,True,0.8382352941176471,22,114,20.0,20.0,34.26470588235294
cqr_rolling,30min_3of3,numerical_only,bias,0.5,136,136,0,0,68,True,0.15441176470588236,115,21,30.0,40.0,97.86764705882354
cqr_rolling,30min_3of3,numerical_only,bias,1.0,136,136,0,0,68,True,0.3088235294117647,94,42,30.0,30.0,84.77941176470588
cqr_rolling,30min_3of3,numerical_only,bias,2.0,136,136,0,0,68,True,0.375,85,51,30.0,30.0,79.55882352941177
cqr_rolling,30min_3of3,numerical_only,level_shift,0.5,136,136,0,0,68,True,0.17647058823529413,112,24,20.0,50.0,95.22058823529412
cqr_rolling,30min_3of3,numerical_only,level_shift,1.0,136,136,0,0,68,True,0.3014705882352941,95,41,20.0,20.0,82.6470588235294
cqr_rolling,30min_3of3,numerical_only,level_shift,2.0,136,136,0,0,68,True,0.3897058823529412,83,53,20.0,28.000000000000043,75.22058823529412
cqr_rolling,30min_3of3,numerical_only,drift,0.5,136,136,0,0,68,True,0.0661764705882353,127,9,40.0,50.0,105.07352941176471
cqr_rolling,30min_3of3,numerical_only,drift,1.0,136,136,0,0,68,True,0.2426470588235294,103,33,50.0,50.0,93.67647058823529
cqr_rolling,30min_3of3,numerical_only,drift,2.0,136,136,0,0,68,True,0.33088235294117646,91,45,30.0,40.0,84.48529411764706
cqr_rolling,360min_4of36,availability_only,random_missing,0.5,136,63,73,73,50,True,0.0,63,0,,,110.0
cqr_rolling,360min_4of36,availability_only,random_missing,1.0,136,105,31,44,64,True,0.046875,100,5,50.0,50.0,107.109375
cqr_rolling,360min_4of36,availability_only,random_missing,2.0,136,126,10,15,68,True,0.20588235294117646,101,25,50.0,50.0,96.61764705882354
cqr_rolling,360min_4of36,availability_only,block_missing,0.5,136,136,0,76,68,True,0.0,136,0,,,110.0
cqr_rolling,360min_4of36,availability_only,block_missing,1.0,136,136,0,72,68,True,0.0,136,0,,,110.0
cqr_rolling,360min_4of36,availability_only,block_missing,2.0,136,136,0,68,68,True,1.0,0,136,30.0,30.0,30.0
cqr_rolling,360min_4of36,availability_only,stuck,0.5,136,136,0,68,68,True,0.0,136,0,,,110.0
cqr_rolling,360min_4of36,availability_only,stuck,1.0,136,136,0,71,68,True,0.0,136,0,,,110.0
cqr_rolling,360min_4of36,availability_only,stuck,2.0,136,136,0,68,68,True,0.0,136,0,,,110.0
cqr_rolling,360min_4of36,availability_only,dropout,0.5,136,136,0,69,68,True,0.0,136,0,,,110.0
cqr_rolling,360min_4of36,availability_only,dropout,1.0,136,136,0,69,68,True,0.0,136,0,,,110.0
cqr_rolling,360min_4of36,availability_only,dropout,2.0,136,136,0,70,68,True,0.0,136,0,,,110.0
cqr_rolling,360min_4of36,availability_only,bias,0.5,136,136,0,0,68,True,0.0,136,0,,,110.0
cqr_rolling,360min_4of36,availability_only,bias,1.0,136,136,0,0,68,True,0.0,136,0,,,110.0
cqr_rolling,360min_4of36,availability_only,bias,2.0,136,136,0,0,68,True,0.0,136,0,,,110.0
cqr_rolling,360min_4of36,availability_only,level_shift,0.5,136,136,0,0,68,True,0.0,136,0,,,110.0
cqr_rolling,360min_4of36,availability_only,level_shift,1.0,136,136,0,0,68,True,0.0,136,0,,,110.0
cqr_rolling,360min_4of36,availability_only,level_shift,2.0,136,136,0,0,68,True,0.0,136,0,,,110.0
cqr_rolling,360min_4of36,availability_only,drift,0.5,136,136,0,0,68,True,0.0,136,0,,,110.0
cqr_rolling,360min_4of36,availability_only,drift,1.0,136,136,0,0,68,True,0.0,136,0,,,110.0
cqr_rolling,360min_4of36,availability_only,drift,2.0,136,136,0,0,68,True,0.0,136,0,,,110.0
cqr_rolling,360min_4of36,combined,random_missing,0.5,136,63,73,73,50,True,0.17,53,10,55.0,82.0,101.7
cqr_rolling,360min_4of36,combined,random_missing,1.0,136,105,31,44,64,True,0.2421875,80,25,50.0,80.0,94.53125
cqr_rolling,360min_4of36,combined,random_missing,2.0,136,126,10,15,68,True,0.3161764705882353,86,40,40.0,70.0,88.38235294117646
cqr_rolling,360min_4of36,combined,block_missing,0.5,136,136,0,76,68,True,0.17647058823529413,112,24,30.0,80.0,98.08823529411765
cqr_rolling,360min_4of36,combined,block_missing,1.0,136,136,0,72,68,True,0.3088235294117647,94,42,30.0,40.0,84.8529411764706
cqr_rolling,360min_4of36,combined,block_missing,2.0,136,136,0,68,68,True,0.6470588235294118,48,88,30.0,30.0,54.26470588235294
cqr_rolling,360min_4of36,combined,stuck,0.5,136,136,0,68,68,True,0.07352941176470588,126,10,90.0,110.0,107.94117647058823
cqr_rolling,360min_4of36,combined,stuck,1.0,136,136,0,71,68,True,0.07352941176470588,126,10,90.0,110.0,107.94117647058823
cqr_rolling,360min_4of36,combined,stuck,2.0,136,136,0,68,68,True,0.07352941176470588,126,10,50.0,70.0,105.44117647058823
cqr_rolling,360min_4of36,combined,dropout,0.5,136,136,0,69,68,True,0.16176470588235295,114,22,30.0,80.0,98.52941176470588
cqr_rolling,360min_4of36,combined,dropout,1.0,136,136,0,69,68,True,0.2647058823529412,100,36,30.0,55.0,89.26470588235294
cqr_rolling,360min_4of36,combined,dropout,2.0,136,136,0,70,68,True,0.6323529411764706,50,86,30.0,30.0,55.73529411764706
cqr_rolling,360min_4of36,combined,bias,0.5,136,136,0,0,68,True,0.19852941176470587,109,27,40.0,52.000000000000064,96.25
cqr_rolling,360min_4of36,combined,bias,1.0,136,136,0,0,68,True,0.3161764705882353,93,43,40.0,40.0,86.47058823529412
cqr_rolling,360min_4of36,combined,bias,2.0,136,136,0,0,68,True,0.375,85,51,40.0,50.0,82.3529411764706
cqr_rolling,360min_4of36,combined,level_shift,0.5,136,136,0,0,68,True,0.25735294117647056,101,35,30.0,50.0,90.36764705882354
cqr_rolling,360min_4of36,combined,level_shift,1.0,136,136,0,0,68,True,0.3602941176470588,87,49,30.0,36.000000000000085,81.54411764705883
cqr_rolling,360min_4of36,combined,level_shift,2.0,136,136,0,0,68,True,0.36764705882352944,86,50,30.0,60.0,80.29411764705883
cqr_rolling,360min_4of36,combined,drift,0.5,136,136,0,0,68,True,0.11029411764705882,121,15,50.0,73.99999999999999,103.23529411764706
cqr_rolling,360min_4of36,combined,drift,1.0,136,136,0,0,68,True,0.20588235294117646,108,28,45.0,50.0,95.80882352941177
cqr_rolling,360min_4of36,combined,drift,2.0,136,136,0,0,68,True,0.3235294117647059,92,44,40.0,50.0,86.17647058823529
cqr_rolling,360min_4of36,numerical_only,random_missing,0.5,136,63,73,73,50,True,0.06,60,3,90.0,98.0,108.8
cqr_rolling,360min_4of36,numerical_only,random_missing,1.0,136,105,31,44,64,True,0.0625,98,7,80.0,98.0,107.890625
cqr_rolling,360min_4of36,numerical_only,random_missing,2.0,136,126,10,15,68,True,0.0661764705882353,118,8,70.0,93.0,106.98529411764706
cqr_rolling,360min_4of36,numerical_only,block_missing,0.5,136,136,0,76,68,True,0.07352941176470588,126,10,90.0,110.0,107.94117647058823
cqr_rolling,360min_4of36,numerical_only,block_missing,1.0,136,136,0,72,68,True,0.07352941176470588,126,10,90.0,110.0,107.94117647058823
cqr_rolling,360min_4of36,numerical_only,block_missing,2.0,136,136,0,68,68,True,0.058823529411764705,128,8,70.0,80.0,107.6470588235294
cqr_rolling,360min_4of36,numerical_only,stuck,0.5,136,136,0,68,68,True,0.07352941176470588,126,10,90.0,110.0,107.94117647058823
cqr_rolling,360min_4of36,numerical_only,stuck,1.0,136,136,0,71,68,True,0.07352941176470588,126,10,90.0,110.0,107.94117647058823
cqr_rolling,360min_4of36,numerical_only,stuck,2.0,136,136,0,68,68,True,0.07352941176470588,126,10,50.0,70.0,105.44117647058823
cqr_rolling,360min_4of36,numerical_only,dropout,0.5,136,136,0,69,68,True,0.16176470588235295,114,22,30.0,80.0,98.52941176470588
cqr_rolling,360min_4of36,numerical_only,dropout,1.0,136,136,0,69,68,True,0.2647058823529412,100,36,30.0,55.0,89.26470588235294
cqr_rolling,360min_4of36,numerical_only,dropout,2.0,136,136,0,70,68,True,0.6323529411764706,50,86,30.0,30.0,55.73529411764706
cqr_rolling,360min_4of36,numerical_only,bias,0.5,136,136,0,0,68,True,0.19852941176470587,109,27,40.0,52.000000000000064,96.25
cqr_rolling,360min_4of36,numerical_only,bias,1.0,136,136,0,0,68,True,0.3161764705882353,93,43,40.0,40.0,86.47058823529412
cqr_rolling,360min_4of36,numerical_only,bias,2.0,136,136,0,0,68,True,0.375,85,51,40.0,50.0,82.3529411764706
cqr_rolling,360min_4of36,numerical_only,level_shift,0.5,136,136,0,0,68,True,0.25735294117647056,101,35,30.0,50.0,90.36764705882354
cqr_rolling,360min_4of36,numerical_only,level_shift,1.0,136,136,0,0,68,True,0.3602941176470588,87,49,30.0,36.000000000000085,81.54411764705883
cqr_rolling,360min_4of36,numerical_only,level_shift,2.0,136,136,0,0,68,True,0.36764705882352944,86,50,30.0,60.0,80.29411764705883
cqr_rolling,360min_4of36,numerical_only,drift,0.5,136,136,0,0,68,True,0.11029411764705882,121,15,50.0,73.99999999999999,103.23529411764706
cqr_rolling,360min_4of36,numerical_only,drift,1.0,136,136,0,0,68,True,0.20588235294117646,108,28,45.0,50.0,95.80882352941177
cqr_rolling,360min_4of36,numerical_only,drift,2.0,136,136,0,0,68,True,0.3235294117647059,92,44,40.0,50.0,86.17647058823529
cqr_rolling,60min_4of6,availability_only,random_missing,0.5,136,63,73,73,50,True,0.0,63,0,,,110.0
cqr_rolling,60min_4of6,availability_only,random_missing,1.0,136,105,31,44,64,True,0.046875,100,5,50.0,50.0,107.109375
cqr_rolling,60min_4of6,availability_only,random_missing,2.0,136,126,10,15,68,True,0.20588235294117646,101,25,50.0,50.0,96.61764705882354
cqr_rolling,60min_4of6,availability_only,block_missing,0.5,136,136,0,76,68,True,0.0,136,0,,,110.0
cqr_rolling,60min_4of6,availability_only,block_missing,1.0,136,136,0,72,68,True,0.0,136,0,,,110.0
cqr_rolling,60min_4of6,availability_only,block_missing,2.0,136,136,0,68,68,True,1.0,0,136,30.0,30.0,30.0
cqr_rolling,60min_4of6,availability_only,stuck,0.5,136,136,0,68,68,True,0.0,136,0,,,110.0
cqr_rolling,60min_4of6,availability_only,stuck,1.0,136,136,0,71,68,True,0.0,136,0,,,110.0
cqr_rolling,60min_4of6,availability_only,stuck,2.0,136,136,0,68,68,True,0.0,136,0,,,110.0
cqr_rolling,60min_4of6,availability_only,dropout,0.5,136,136,0,69,68,True,0.0,136,0,,,110.0
cqr_rolling,60min_4of6,availability_only,dropout,1.0,136,136,0,69,68,True,0.0,136,0,,,110.0
cqr_rolling,60min_4of6,availability_only,dropout,2.0,136,136,0,70,68,True,0.0,136,0,,,110.0
cqr_rolling,60min_4of6,availability_only,bias,0.5,136,136,0,0,68,True,0.0,136,0,,,110.0
cqr_rolling,60min_4of6,availability_only,bias,1.0,136,136,0,0,68,True,0.0,136,0,,,110.0
cqr_rolling,60min_4of6,availability_only,bias,2.0,136,136,0,0,68,True,0.0,136,0,,,110.0
cqr_rolling,60min_4of6,availability_only,level_shift,0.5,136,136,0,0,68,True,0.0,136,0,,,110.0
cqr_rolling,60min_4of6,availability_only,level_shift,1.0,136,136,0,0,68,True,0.0,136,0,,,110.0
cqr_rolling,60min_4of6,availability_only,level_shift,2.0,136,136,0,0,68,True,0.0,136,0,,,110.0
cqr_rolling,60min_4of6,availability_only,drift,0.5,136,136,0,0,68,True,0.0,136,0,,,110.0
cqr_rolling,60min_4of6,availability_only,drift,1.0,136,136,0,0,68,True,0.0,136,0,,,110.0
cqr_rolling,60min_4of6,availability_only,drift,2.0,136,136,0,0,68,True,0.0,136,0,,,110.0
cqr_rolling,60min_4of6,combined,random_missing,0.5,136,63,73,73,50,True,0.07,59,4,35.0,74.0,105.2
cqr_rolling,60min_4of6,combined,random_missing,1.0,136,105,31,44,64,True,0.125,92,13,40.0,68.0,101.640625
cqr_rolling,60min_4of6,combined,random_missing,2.0,136,126,10,15,68,True,0.3897058823529412,78,48,50.0,70.0,85.0
cqr_rolling,60min_4of6,combined,block_missing,0.5,136,136,0,76,68,True,0.11764705882352941,120,16,60.0,70.0,103.08823529411765
cqr_rolling,60min_4of6,combined,block_missing,1.0,136,136,0,72,68,True,0.4117647058823529,80,56,35.0,60.0,80.29411764705883
cqr_rolling,60min_4of6,combined,block_missing,2.0,136,136,0,68,68,True,0.9852941176470589,2,134,30.0,30.0,27.352941176470587
cqr_rolling,60min_4of6,combined,stuck,0.5,136,136,0,68,68,True,0.029411764705882353,132,4,55.0,90.0,108.38235294117646
cqr_rolling,60min_4of6,combined,stuck,1.0,136,136,0,71,68,True,0.058823529411764705,128,8,90.0,110.0,108.08823529411765
