dataset,outer_fold,model_seed,control_id,rule_id,channel,group_id,original_segment_id,eligible_rows,asset_days,episodes,episodes_per_asset_day,alert_rows,time_in_alert_days
pleia,2,45,cqr_rolling,60min_4of6,combined,,None:segment:0,9907,68.79861111111111,62,0.901180983143232,773,5.368055555555555
pleia,2,45,cqr_rolling,180min_3of18,numerical_only,,None:segment:0,9907,68.79861111111111,67,0.9738568688805894,1884,13.083333333333332
pleia,2,45,cqr_rolling,180min_3of18,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia,2,45,cqr_rolling,180min_3of18,combined,,None:segment:0,9907,68.79861111111111,67,0.9738568688805894,1884,13.083333333333332
pleia,2,45,cqr_rolling,360min_4of36,numerical_only,,None:segment:0,9907,68.79861111111111,57,0.8285050974058746,2743,19.04861111111111
pleia,2,45,cqr_rolling,360min_4of36,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia,2,45,cqr_rolling,360min_4of36,combined,,None:segment:0,9907,68.79861111111111,57,0.8285050974058746,2743,19.04861111111111
pleia,2,45,persistence_static,single_sample,numerical_only,,None:segment:0,9907,68.79861111111111,292,4.244271727061673,345,2.395833333333333
pleia,2,45,persistence_static,single_sample,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia,2,45,persistence_static,single_sample,combined,,None:segment:0,9907,68.79861111111111,292,4.244271727061673,345,2.395833333333333
pleia,2,45,persistence_static,30min_3of3,numerical_only,,None:segment:0,9907,68.79861111111111,8,0.11628141717977188,8,0.05555555555555555
pleia,2,45,persistence_static,30min_3of3,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia,2,45,persistence_static,30min_3of3,combined,,None:segment:0,9907,68.79861111111111,8,0.11628141717977188,8,0.05555555555555555
pleia,2,45,persistence_static,60min_4of6,numerical_only,,None:segment:0,9907,68.79861111111111,7,0.10174624003230039,14,0.09722222222222221
pleia,2,45,persistence_static,60min_4of6,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia,2,45,persistence_static,60min_4of6,combined,,None:segment:0,9907,68.79861111111111,7,0.10174624003230039,14,0.09722222222222221
pleia,2,45,persistence_static,180min_3of18,numerical_only,,None:segment:0,9907,68.79861111111111,56,0.8139699202584031,620,4.305555555555555
pleia,2,45,persistence_static,180min_3of18,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia,2,45,persistence_static,180min_3of18,combined,,None:segment:0,9907,68.79861111111111,56,0.8139699202584031,620,4.305555555555555
pleia,2,45,persistence_static,360min_4of36,numerical_only,,None:segment:0,9907,68.79861111111111,48,0.6976885030786313,990,6.875
pleia,2,45,persistence_static,360min_4of36,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia,2,45,persistence_static,360min_4of36,combined,,None:segment:0,9907,68.79861111111111,48,0.6976885030786313,990,6.875
pleia,2,46,quantile_static,single_sample,numerical_only,,None:segment:0,9907,68.79861111111111,258,3.750075704047643,8183,56.826388888888886
pleia,2,46,quantile_static,single_sample,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia,2,46,quantile_static,single_sample,combined,,None:segment:0,9907,68.79861111111111,258,3.750075704047643,8183,56.826388888888886
pleia,2,46,quantile_static,30min_3of3,numerical_only,,None:segment:0,9907,68.79861111111111,103,1.497123246189563,7785,54.0625
pleia,2,46,quantile_static,30min_3of3,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia,2,46,quantile_static,30min_3of3,combined,,None:segment:0,9907,68.79861111111111,103,1.497123246189563,7785,54.0625
pleia,2,46,quantile_static,60min_4of6,numerical_only,,None:segment:0,9907,68.79861111111111,67,0.9738568688805894,7988,55.47222222222222
pleia,2,46,quantile_static,60min_4of6,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia,2,46,quantile_static,60min_4of6,combined,,None:segment:0,9907,68.79861111111111,67,0.9738568688805894,7988,55.47222222222222
pleia,2,46,quantile_static,180min_3of18,numerical_only,,None:segment:0,9907,68.79861111111111,40,0.5814070858988594,9095,63.15972222222222
pleia,2,46,quantile_static,180min_3of18,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia,2,46,quantile_static,180min_3of18,combined,,None:segment:0,9907,68.79861111111111,40,0.5814070858988594,9095,63.15972222222222
pleia,2,46,quantile_static,360min_4of36,numerical_only,,None:segment:0,9907,68.79861111111111,17,0.24709801150701524,9475,65.79861111111111
pleia,2,46,quantile_static,360min_4of36,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia,2,46,quantile_static,360min_4of36,combined,,None:segment:0,9907,68.79861111111111,17,0.24709801150701524,9475,65.79861111111111
pleia,2,46,cqr_static,single_sample,numerical_only,,None:segment:0,9907,68.79861111111111,184,2.674472595134753,6985,48.50694444444444
pleia,2,46,cqr_static,single_sample,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia,2,46,cqr_static,single_sample,combined,,None:segment:0,9907,68.79861111111111,184,2.674472595134753,6985,48.50694444444444
pleia,2,46,cqr_static,30min_3of3,numerical_only,,None:segment:0,9907,68.79861111111111,103,1.497123246189563,6685,46.42361111111111
pleia,2,46,cqr_static,30min_3of3,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia,2,46,cqr_static,30min_3of3,combined,,None:segment:0,9907,68.79861111111111,103,1.497123246189563,6685,46.42361111111111
pleia,2,46,cqr_static,60min_4of6,numerical_only,,None:segment:0,9907,68.79861111111111,75,1.0901382860603612,6872,47.72222222222222
pleia,2,46,cqr_static,60min_4of6,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia,2,46,cqr_static,60min_4of6,combined,,None:segment:0,9907,68.79861111111111,75,1.0901382860603612,6872,47.72222222222222
pleia,2,46,cqr_static,180min_3of18,numerical_only,,None:segment:0,9907,68.79861111111111,27,0.39244978298173006,7735,53.71527777777777
pleia,2,46,cqr_static,180min_3of18,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia,2,46,cqr_static,180min_3of18,combined,,None:segment:0,9907,68.79861111111111,27,0.39244978298173006,7735,53.71527777777777
pleia,2,46,cqr_static,360min_4of36,numerical_only,,None:segment:0,9907,68.79861111111111,16,0.23256283435954375,8047,55.88194444444444
pleia,2,46,cqr_static,360min_4of36,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia,2,46,cqr_static,360min_4of36,combined,,None:segment:0,9907,68.79861111111111,16,0.23256283435954375,8047,55.88194444444444
pleia,2,46,cqr_rolling,single_sample,numerical_only,,None:segment:0,9907,68.79861111111111,216,3.1395982638538404,902,6.263888888888888
pleia,2,46,cqr_rolling,single_sample,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia,2,46,cqr_rolling,single_sample,combined,,None:segment:0,9907,68.79861111111111,216,3.1395982638538404,902,6.263888888888888
pleia,2,46,cqr_rolling,30min_3of3,numerical_only,,None:segment:0,9907,68.79861111111111,89,1.2936307661249622,567,3.9375
pleia,2,46,cqr_rolling,30min_3of3,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia,2,46,cqr_rolling,30min_3of3,combined,,None:segment:0,9907,68.79861111111111,89,1.2936307661249622,567,3.9375
pleia,2,46,cqr_rolling,60min_4of6,numerical_only,,None:segment:0,9907,68.79861111111111,65,0.9447865145856464,745,5.173611111111111
pleia,2,46,cqr_rolling,60min_4of6,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia,2,46,cqr_rolling,60min_4of6,combined,,None:segment:0,9907,68.79861111111111,65,0.9447865145856464,745,5.173611111111111
pleia,2,46,cqr_rolling,180min_3of18,numerical_only,,None:segment:0,9907,68.79861111111111,67,0.9738568688805894,1885,13.090277777777777
pleia,2,46,cqr_rolling,180min_3of18,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia,2,46,cqr_rolling,180min_3of18,combined,,None:segment:0,9907,68.79861111111111,67,0.9738568688805894,1885,13.090277777777777
pleia,2,46,cqr_rolling,360min_4of36,numerical_only,,None:segment:0,9907,68.79861111111111,58,0.8430402745533461,2743,19.04861111111111
pleia,2,46,cqr_rolling,360min_4of36,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia,2,46,cqr_rolling,360min_4of36,combined,,None:segment:0,9907,68.79861111111111,58,0.8430402745533461,2743,19.04861111111111
pleia,2,46,persistence_static,single_sample,numerical_only,,None:segment:0,9907,68.79861111111111,292,4.244271727061673,345,2.395833333333333
pleia,2,46,persistence_static,single_sample,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia,2,46,persistence_static,single_sample,combined,,None:segment:0,9907,68.79861111111111,292,4.244271727061673,345,2.395833333333333
pleia,2,46,persistence_static,30min_3of3,numerical_only,,None:segment:0,9907,68.79861111111111,8,0.11628141717977188,8,0.05555555555555555
pleia,2,46,persistence_static,30min_3of3,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia,2,46,persistence_static,30min_3of3,combined,,None:segment:0,9907,68.79861111111111,8,0.11628141717977188,8,0.05555555555555555
pleia,2,46,persistence_static,60min_4of6,numerical_only,,None:segment:0,9907,68.79861111111111,7,0.10174624003230039,14,0.09722222222222221
pleia,2,46,persistence_static,60min_4of6,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia,2,46,persistence_static,60min_4of6,combined,,None:segment:0,9907,68.79861111111111,7,0.10174624003230039,14,0.09722222222222221
pleia,2,46,persistence_static,180min_3of18,numerical_only,,None:segment:0,9907,68.79861111111111,56,0.8139699202584031,620,4.305555555555555
pleia,2,46,persistence_static,180min_3of18,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia,2,46,persistence_static,180min_3of18,combined,,None:segment:0,9907,68.79861111111111,56,0.8139699202584031,620,4.305555555555555
pleia,2,46,persistence_static,360min_4of36,numerical_only,,None:segment:0,9907,68.79861111111111,48,0.6976885030786313,990,6.875
pleia,2,46,persistence_static,360min_4of36,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia,2,46,persistence_static,360min_4of36,combined,,None:segment:0,9907,68.79861111111111,48,0.6976885030786313,990,6.875
